ID,ResortName,Continent,Country,StateProvince,URL,Altitude,Easy,Intermediate,Difficult,Funicular,CirculatingRopewayGondola,Chairlift,T-barPlatterButton,SunkidMovingCarpet,Adult,Youth,Child,Currency,ResortSize,SlopeOfferingVariety,LiftsAndCableCars,SnowReliability,SlopePreparation,AccessParking,Orientation,Cleanliness,EnvironmentallyFriendly,StaffFriendliness,Restaurants,ApresSki,AccomodationsToLifts,FamiliesChildren,Beginners,Advanced,SnowParks,Cross-countryTrails,AerialTramwayReverseRopeway,RopeTowBeginnerLift,PeopleMover,CombinedGondolaChair,CogRailway,Helicopter,SnowCaterpillars,Latitude,Longitude
2474,le-chantecler,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/le-chantecler/,457,,,,,,0,,,45,39,34,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.9499365,-74.1466722
2493,le-massif-de-charlevoix,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/le-massif-de-charlevoix/,806,12,16,11,,0,0,0,,78,57,39,Canadian Dollar,2.9,3.3,4.2,,,,,,,,,,,,,,,,,,0,,,,,47.2799543,-70.5718336
2498,le-petit-chamonix,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/le-petit-chamonix/,350,2,1,1,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,47.972557,-66.955855
2500,le-relais-lac-beauport,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/le-relais-lac-beauport/,429,4,5,6,,,0,0,,40.88,32.18,22.61,Canadian Dollar,2.2,2.6,3.9,,,,,,,,,,,,,,,,,0,0,,,,,46.9413789,-71.2990775
2510,leavenworth-ski-hill,North America,USA,Washington State,http://www.skiresort.info/ski-resort/leavenworth-ski-hill/,520,1,0,0,,,,,,18,0,14,US Dollar,1.3,1,1,,,,,,,,,,,,,,,,,0,,,,,,47.5988356,-120.6686832
2570,liberty-mountain,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/liberty-mountain/,355,3,4,2,,,0,0,,76,0,64,US Dollar,2,2.3,3,,,,,,,,,,,,,,,,,,0,,,,,39.76366,-77.375459
2593,little-mac-mackenzie,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/little-mac-mackenzie/,796,0.4,0.2,0,,,,0,,0,0,0,-,1.2,1.2,1.5,,,,,,,,,,,,,,,,,,,,,,,55.3391533,-123.0806968
2594,little-ski-hill,North America,USA,Idaho,http://www.skiresort.info/ski-resort/little-ski-hill/,1700,1.4,0,0,,,,,,15,0,12,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,44.9301164,-116.1624784
2595,little-smoky,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/little-smoky/,550,2,2,1,,,,,,25,0,21,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,54.737252,-117.1680341
2596,little-switzerland-ski-resort,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/little-switzerland-ski-resort/,380,1.1,1.3,0.6,,,0,0,,44,0,32,US Dollar,1.5,1.8,2.6,,,,,,,,,,,,,,,,,0,,,,,,43.3378391,-88.2789304
2597,lively,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/lively/,310,0.3,0.2,0.1,,,,0,,14,12,10,Canadian Dollar,1.2,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,46.4365557,-81.1465746
2599,living-memorial-park-brattleboro,North America,USA,Vermont,http://www.skiresort.info/ski-resort/living-memorial-park-brattleboro/,189,0.5,0,0,,,,0,,5,0,0,US Dollar,1.1,1,1.5,,,,,,,,,,,,,,,,,,,,,,,42.8479991,-72.5864768
2606,loch-lomond,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/loch-lomond/,442,,,,,,,,,51,42,20,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.2820238,-89.2987402
2624,lonesome-pine-trails-fort-kent,North America,USA,Maine,http://www.skiresort.info/ski-resort/lonesome-pine-trails-fort-kent/,299,1,1.6,2,,,,0,,20,0,17,US Dollar,1.5,1.8,1.4,,,,,,,,,,,,,,,,,0,,,,,,47.2460346,-68.5944676
2629,lookout-pass,North America,USA,Idaho,http://www.skiresort.info/ski-resort/lookout-pass/,1675,8,14,9,,,0,,,44,0,32,US Dollar,2.7,3.1,3,,,,,,,,,,,,,,,,,0,,,,,,47.4554862,-115.6968233
2630,loon-mountain,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/loon-mountain/,930,13,26,6,,0,0,,,95,83,71,US Dollar,3.1,3.4,3.8,,,,,,,,,,,,,,,,,,0,,,,,44.03597,-71.6214399
2632,loretto-ski-resort,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/loretto-ski-resort/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,44.0620152,-79.9450207
2638,lost-trail-powder-mountain,North America,USA,Montana,http://www.skiresort.info/ski-resort/lost-trail-powder-mountain/,2550,15,25,10,,,0,,,42,0,32,US Dollar,3.2,3.5,3,,,,,,,,,,,,,,,,,0,,,,,,45.6935102,-113.9501248
2639,lost-valley,North America,USA,Maine,http://www.skiresort.info/ski-resort/lost-valley/,166,1,0.5,0.5,,,0,,,45,0,40,US Dollar,1.3,1.7,3,,,,,,,,,,,,,,,,,,,,,,,44.1340569,-70.2823728
2643,loup-loup-ski-bowl,North America,USA,Washington State,http://www.skiresort.info/ski-resort/loup-loup-ski-bowl/,1620,3,5,3,,,0,0,,48,37,27,US Dollar,2.1,2.5,2.8,,,,,,,,,,,,,,,,,0,,,,,,48.3943616,-119.91097
2644,loveland,North America,USA,Colorado,http://www.skiresort.info/ski-resort/loveland/,3871,12,38,43,,,0,0,,75,0,32,US Dollar,3,4,3,5,3,5,2,3,2,4,2,1,1,3,4,4,4,1,,,0,,,,,40.3977612,-105.0749801
2671,lutsen-mountains,North America,USA,Minnesota,http://www.skiresort.info/ski-resort/lutsen-mountains/,503,8,19,13,,0,0,,,82,0,67,US Dollar,2.9,3.2,3.6,,,,,,,,,,,,,,,,,,0,,,,,47.663713,-90.7135557
2675,lyndon-outing-club,North America,USA,Vermont,http://www.skiresort.info/ski-resort/lyndon-outing-club/,380,1.5,1,0.1,,,,0,,15,0,10,US Dollar,1.3,1.5,1.4,,,,,,,,,,,,,,,,,0,,,,,,44.5333103,-71.9872058
2676,lynx-creek,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/lynx-creek/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,43.1938516,-71.5723953
2687,mad-river-glen,North America,USA,Vermont,http://www.skiresort.info/ski-resort/mad-river-glen/,1108,14,17,15,,,0,,,82,0,68,US Dollar,3.1,3.5,3,,,,,,,,,,,,,,,,,,,,,,,44.2024842,-72.9175431
2688,mad-river-mountain,North America,USA,Ohio,http://www.skiresort.info/ski-resort/mad-river-mountain/,445,3,2,1.3,,,0,,,45,0,35,US Dollar,1.7,2,2.9,,,,,,,,,,,,,,,,,0,0,,,,,40.3180764,-83.6776953
2691,madawaska-mountain,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/madawaska-mountain/,427,5,3,2,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,45.4362091,-77.6629282
2700,magic-mountain,North America,USA,Vermont,http://www.skiresort.info/ski-resort/magic-mountain/,868,7,7,9,,,0,,,67,59,48,US Dollar,2.6,3,3,,,,,,,,,,,,,,,,,,,,,,,43.201708,-72.772646
2701,magic-mountain-resort,North America,USA,Idaho,http://www.skiresort.info/ski-resort/magic-mountain-resort/,2207,3.5,3,4,,,,,,31,0,22,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,42.1889598,-114.2853627
2730,mammoth-mountain,North America,USA,California,http://www.skiresort.info/ski-resort/mammoth-mountain/,3369,18.4,48.5,22.9,,0,0,0,0,159,130,64,US Dollar,4,5,4,5,4,4,5,5,4,5,4,4,5,4,5,5,5,3,,,,,,,,37.6307692,-119.0326342
2735,manning-park,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/manning-park/,1790,7,10,8,,,0,0,,57,47,37,Canadian Dollar,2.5,2.9,2.8,,,,,,,,,,,,,,,,,0,,,,,,49.064647,-120.781581
2736,mansfield-ski-club,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/mansfield-ski-club/,370,0.6,2,1.4,,,0,0,,63,0,50,Canadian Dollar,1.5,1.8,2.7,,,,,,,,,,,,,,,,,0,0,,,,,44.195702,-80.052056
2741,maple-ski-ridge,North America,USA,New York,http://www.skiresort.info/ski-resort/maple-ski-ridge/,250,0.3,0.8,0.3,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,42.8177282,-74.0316482
2743,marble-mountain-steady-brook-humber-valley,North America,Canada,Newfoundland and Labrador,http://www.skiresort.info/ski-resort/marble-mountain-steady-brook-humber-valley/,546,4,8,6,,,0,0,,60,35,30,Canadian Dollar,2.4,2.7,3.6,,,,,,,,,,,,,,,,,,0,,,,,48.9481564,-57.8310109
2755,marmot-basin-jasper,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/marmot-basin-jasper/,2410,26,26,39,,,0,,0,95,76,34,Canadian Dollar,3,5,4,5,4,4,4,4,5,4,3,2,1,4,5,5,4,1,,,,,,,,52.8011121,-118.0831592
2756,marquette-mountain,North America,USA,Michigan,http://www.skiresort.info/ski-resort/marquette-mountain/,390,1.5,5,3.5,,,0,,,46,0,41,US Dollar,2,2.3,3,,,,,,,,,,,,,,,,,0,,,,,,46.5082898,-87.4205293
2759,martock,North America,Canada,Nova Scotia,http://www.skiresort.info/ski-resort/martock/,185,2.5,0.5,0,,,0,0,,40,0,30,Canadian Dollar,1.5,1.5,2.5,,,,,,,,,,,,,,,,,0,,,,,,44.951598,-64.1605739
2766,massanutten,North America,USA,Virginia,http://www.skiresort.info/ski-resort/massanutten/,871,2,3.5,2.5,,,0,0,,70,0,60,US Dollar,1.9,2.3,2.9,,,,,,,,,,,,,,,,,0,0,,,,,38.4095701,-78.7378004
2769,massif-du-sud,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/massif-du-sud/,915,2,2,10,,,,,,63.5,48.25,35.5,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,46.6292904,-70.4659555
2785,maverick-mountain,North America,USA,Montana,http://www.skiresort.info/ski-resort/maverick-mountain/,2596,6,8,6,,,0,,,36,0,22,US Dollar,2.5,2.9,3,,,,,,,,,,,,,,,,,,,,,,,45.4485354,-113.1631003
2789,mcbride,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/mcbride/,3000,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,53.301347,-120.168461
2790,mccauly-mountain,North America,USA,New York,http://www.skiresort.info/ski-resort/mccauly-mountain/,700,3,4,2,,,0,0,,30,0,25,US Dollar,2,2.3,2.4,,,,,,,,,,,,,,,,,0,,,,,,43.6971947,-74.9661585
2792,mcintyre,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/mcintyre/,155,2.5,0.5,0,,,0,,,36,0,32,US Dollar,1.5,1.5,3,,,,,,,,,,,,,,,,,,0,,,,,43.0065773,-71.4416724
2793,meadowlark-ski-lodge,North America,USA,Wyoming,http://www.skiresort.info/ski-resort/meadowlark-ski-lodge/,2828,3,4,3,,,0,0,,45,38,27,US Dollar,2,2.4,3,,,,,,,,,,,,,,,,,,,,,,,44.1740171,-107.214743
2795,meany-lodge,North America,USA,Washington State,http://www.skiresort.info/ski-resort/meany-lodge/,1027,1,1,0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,47.2803081,-121.3200936
2799,medicine-lodge,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/medicine-lodge/,1102,1.2,1.6,0.4,,,,0,,0,0,0,-,1.5,1.8,1.3,,,,,,,,,,,,,,,,,0,,,,,,53.566667,-117.0166671
2830,mica-heli-guides-mica-creek,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/mica-heli-guides-mica-creek/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,52.0058999,-118.564275
2834,middlebury-college-snow-bowl,North America,USA,Vermont,http://www.skiresort.info/ski-resort/middlebury-college-snow-bowl/,810,5,4,6,,,0,,0,55,45,15,US Dollar,2.2,2.6,3,,,,,,,,,,,,,,,,,,,,,,,43.9391922,-72.9575872
2841,mike-wiegele-blue-river,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/mike-wiegele-blue-river/,3569,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,0,52.1130117,-119.3038428
2854,minnedosa-ski-valley,North America,Canada,Manitoba,http://www.skiresort.info/ski-resort/minnedosa-ski-valley/,600,0.8,0.6,0.2,,,,,,37,0,35,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,50.3197264,-99.8780823
2858,misery-mountain,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/misery-mountain/,470,3,3,2,,,,,,31,25,19,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,56.226832,-117.3026479
2860,missaukee-mountain,North America,USA,Michigan,http://www.skiresort.info/ski-resort/missaukee-mountain/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,44.3905701,-85.2215749
2861,mission-ridge,North America,Canada,Saskatchewan,http://www.skiresort.info/ski-resort/mission-ridge/,560,2,2,1,,,,,,32.38,26.67,20,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,50.755504,-103.781693
2862,misty-ridge,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/misty-ridge/,675,0.6,0.4,0,,,,0,,25,0,20,Canadian Dollar,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,,54.3618422,-114.5410705
2884,mohawk-mountain,North America,USA,Connecticut,http://www.skiresort.info/ski-resort/mohawk-mountain/,454,3,2,3,,,0,,,60,0,52,US Dollar,1.9,2.3,3,,,,,,,,,,,,,,,,,,,,,,,41.838231,-73.3150586
2894,monarch,North America,USA,Colorado,http://www.skiresort.info/ski-resort/monarch/,3630,5,14,12,,,0,,,74,45,30,US Dollar,2.7,3,3,,,,,,,,,,,,,,,,,,0,,,,,38.5526022,-106.2939187
2895,monashee,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/monashee/,3140,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,50.13,-118.4499999
2896,monashee-powder-adventures-coldstream,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/monashee-powder-adventures-coldstream/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,0,50.2095729,-119.2802743
2903,mont-adstock,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-adstock/,810,3,4,5,,,,,,38.5,30,25.75,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,46.0226905,-71.1971385
2904,mont-apic,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-apic/,210,2,1,2,,,,,,25,0,18,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,46.228997,-71.669526
2905,mont-avalanche,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-avalanche/,555,3,2,2,,,0,,,32,27,21,Canadian Dollar,1.9,2.3,3,,,,,,,,,,,,,,,,,,0,,,,,45.9701029,-74.3469339
2906,mont-avila,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-avila/,416,5,5,3,,,0,,,39.99,0,28.99,Canadian Dollar,2.2,2.5,3.3,,,,,,,,,,,,,,,,,,,,,,,45.886041,-74.131592
2907,mont-bechervaise,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-bechervaise/,310,4,4,5,,,,,,31,0,20,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.8459418,-64.5410755
2908,mont-bellevue,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-bellevue/,332,2,1,0,,,0,0,,19.5,17.5,17,Canadian Dollar,1.5,1.5,2.6,,,,,,,,,,,,,,,,,0,0,,,,,45.3995516,-71.8942377
2909,mont-belu,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-belu/,200,2,4,4,,,,,,25,0,20,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.320556,-70.83
2910,mont-biencourt,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-biencourt/,485,2,3,3,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,47.9815043,-68.5601113
2911,mont-blanc,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-blanc/,556,7,12,16,,,0,,,52,41,26,Canadian Dollar,3,4,3,4,4,5,4,3,3,3,3,2,3,4,4,3,3,1,,,0,,,,,46.109076,-74.4832549
2912,mont-cascades,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-cascades/,305,4,11,5,,,0,0,,41,32,24,Canadian Dollar,2.4,2.7,3,,,,,,,,,,,,,,,,,,0,,,,,45.5924199,-75.8488709
2913,mont-castor,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-castor/,385,3,2,4,,,,,,29.25,20.75,16.25,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,46.066666,-74.3
2914,mont-chalco,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-chalco/,503,1,1.5,1.5,,,,,,24.35,0,14.79,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,49.9147742,-74.3053488
2915,mont-chilly,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-chilly/,311,1,0.7,0.8,,,,0,,20,0,0,Canadian Dollar,1.3,1.7,1.5,,,,,,,,,,,,,,,,,,,,,,,45.9145505,-76.7456388
2916,mont-christie,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-christie/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,52.9399159,-73.5491361
2917,mont-comi,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-comi/,575,2,4,6,,,,,,39.14,31.31,17.4,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.4669444,-68.2169443
2918,mont-daniel,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-daniel/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,46.1979235,-74.6155631
2921,mont-du-lac,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/mont-du-lac/,280,0.5,1.4,2,,,,,,39.99,0,24.99,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,46.6545859,-92.2850062
2922,mont-edouard-lanse-saint-jean,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-edouard-lanse-saint-jean/,650,7,9,15,,,,,,45,35,25,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,48.151389,-70.283611
2923,mont-farlagne,North America,Canada,New Brunswick,http://www.skiresort.info/ski-resort/mont-farlagne/,338,3,3.5,3.5,,,0,0,,36,0,28,Canadian Dollar,2,2.4,2.8,,,,,,,,,,,,,,,,,,0,,,,,47.401389,-68.390833
2924,mont-fortin,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-fortin/,142,1,3,7,,,,,,15,0,10,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.436667,-71.228056
2925,mont-gabriel,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-gabriel/,432,4,3,1,,,,,,36.99,0,27.99,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.952109,-74.1360289
2926,mont-garceau,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-garceau/,717,4,3,3,,,0,,,42,32,25,Canadian Dollar,2,2.4,3,,,,,,,,,,,,,,,,,,0,,,,,46.337413,-74.220079
2928,mont-gleason,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-gleason/,340,2,4,2,,,,,,32.39,28.48,25.44,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.9317298,-71.936585
2929,mont-grand-fonds,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-grand-fonds/,735,3,4,3,,,0,0,,48.27,0,32.18,Canadian Dollar,2,2.4,2.5,,,,,,,,,,,,,,,,,,,,,,,47.7666666,-70.0833333
2930,mont-habitant,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-habitant/,396,,,,,,,,,41,0,28,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.8830555,-74.1669444
2931,mont-kanasuta,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-kanasuta/,485,2,1,2,,,,,,32,24,20,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.1875,-79.39944
2932,mont-la-reserve-saint-donat-de-montcalm,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-la-reserve-saint-donat-de-montcalm/,405,5,2,8,,,0,0,,36,27,24,Canadian Dollar,2.2,2.5,2.9,,,,,,,,,,,,,,,,,0,,,,,0,46.2871277,-74.1793573
2933,mont-labelle,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-labelle/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,46.2803624,-74.733688
2934,mont-lac-vert-hebertville,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-lac-vert-hebertville/,290,4,8,8,,,,,,38,33,28,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.3560168,-71.6064292
2935,mont-miller,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-miller/,858,2,4,5,,,,,,35,30,23,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.962167,-65.490784
2936,mont-olympia,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-olympia/,440,,,,,,,,,44.75,40.2,32,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.9150573,-74.1235184
2937,mont-orford,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-orford/,850,10,8,12,,,0,,,62,46,35,Canadian Dollar,2.8,3.2,3.5,,,,,,,,,,,,,,,,,,0,0,,,,45.292364,-72.263024
2938,mont-orignal-lac-etchemin,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-orignal-lac-etchemin/,612,4,6,5,,,0,0,,39.95,32,24,Canadian Dollar,2.2,2.6,3.8,,,,,,,,,,,,,,,,,0,,,,,,46.4169444,-70.6
2939,mont-pits-cabano,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-pits-cabano/,204,0.7,0,0,,,,0,,12,0,10,Canadian Dollar,1.2,1,1.5,,,,,,,,,,,,,,,,,,,,,,,47.674838,-68.8804645
2940,mont-pontbriand-closed,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-pontbriand-closed/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,46.0586032,-73.7394726
2941,mont-rigaud,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-rigaud/,174,2,3,4,,,0,,,41,0,37,Canadian Dollar,2,2.3,3,,,,,,,,,,,,,,,,,,0,,,,,45.4680559,-74.3391609
2942,mont-ripley,North America,USA,Michigan,http://www.skiresort.info/ski-resort/mont-ripley/,330,2,2.2,2.7,,,0,0,,45,0,40,US Dollar,1.7,2.1,2.7,,,,,,,,,,,,,,,,,0,,,,,,47.127847,-88.560052
2943,mont-saint-bruno-saint-bruno-de-montarville,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-saint-bruno-saint-bruno-de-montarville/,175,5,3,7,,,,,,36.53,32.62,30.44,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.55,-73.3169444
2944,mont-saint-mathieu,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-saint-mathieu/,441,3,3,4,,,0,,,34.55,25.57,23.99,Canadian Dollar,2,2.4,3,,,,,,,,,,,,,,,,,,0,,,,,48.1543463,-69.0105774
2945,mont-saint-sauveur,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-saint-sauveur/,629,10,20,8,,,0,,0,59.99,49.99,39.99,Canadian Dollar,3,3,4,5,5,5,4,4,4,4,3,3,2,4,4,2,5,1,,,,,,,,45.88492,-74.151827
2946,mont-sainte-anne-beaupre,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-sainte-anne-beaupre/,800,15,34,24,,0,0,0,0,79,56,39,Canadian Dollar,3.6,3.9,4.1,,,,,,,,,,,,,,,,,,0,,,,,47.0833333,-70.9333333
2947,mont-sauvage,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-sauvage/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,45.9762125,-74.1557303
2950,mont-shefford,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-shefford/,485,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,45.3669444,-72.6000001
2951,mont-ste-marie,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-ste-marie/,580,5,4,1,,,0,0,,49,35,29,Canadian Dollar,2,2.3,3.8,,,,,,,,,,,,,,,,,,,,,,,45.942639,-75.879152
2952,mont-sutton,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-sutton/,840,6,7,7,,,0,,,62,43,35,Canadian Dollar,2.4,2.8,3.2,,,,,,,,,,,,,,,,,,,,,,,45.1046261,-72.5618618
2953,mont-ti-basse-baie-comeau,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-ti-basse-baie-comeau/,212,4,4,4,,,,,,30,0,15,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,49.2896854,-68.1680021
2954,mont-tremblant,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-tremblant/,875,16.6,25.2,37.1,,0,0,,,99,66,56,Canadian Dollar,4,5,4,4,5,5,5,4,3,5,4,4,5,4,4,4,5,3,,,0,,,,,46.1184616,-74.5961852
2956,mont-video,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-video/,460,2,2,4,,,,,,33.27,26.74,23.7,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,48.4153556,-77.7816367
2957,mont-villa-saguenay,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-villa-saguenay/,84,0.5,1.5,0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,48.547996,-71.631341
2958,montage-mountain-resort,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/montage-mountain-resort/,594,2,4,3.5,,,0,,,62,0,49,US Dollar,2,2.3,3,,,,,,,,,,,,,,,,,,0,,,,,41.3512429,-75.6629169
2961,montana-snowbowl,North America,USA,Montana,http://www.skiresort.info/ski-resort/montana-snowbowl/,2316,5,12,14,,,0,0,,47,44,20,US Dollar,2.8,3.1,2.9,,,,,,,,,,,,,,,,,0,,,,,,47.014436,-113.999568
2963,montcalm,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/montcalm/,340,4,4,2,,,,,,37,30,25,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.9682954,-74.5014563
2994,moose-mountain,North America,USA,Alaska,http://www.skiresort.info/ski-resort/moose-mountain/,595,3,12,10,,,,,,39,34,29,US Dollar,2.5,2.8,1,,,,,,,,,,,,,,,,,,,,,,,64.940556,-147.990556
2998,morin-heights,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/morin-heights/,464,,,,,,,,,46.75,42.25,33.99,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,45.9038257,-74.2457451
